filename,y,void_pixels,void_pixels.1,void_ratio_2d,void_connectivity,num_void_components,largest_void_area,fractal_dimension,void_aspect_ratio_mean,void_aspect_ratio_median,void_aspect_ratio_max,valid_void_regions_for_ar,gray_mean,gray_std,grad_mean,grad_std,dark_ratio,lap_var
219.png,4.4520531,1820229,2112361,0.2904064431716587,0.9008308712383916,658,1902880,1.5030176925256675,4.48226365057206,3.8316096640082655,22.476769212682388,658,167.32861328125,32.57612991333008,43.44525146484375,65.51220703125,0.018944527683651374,352.77423095703125
220.png,4.32391367,941331,2205840,0.3010214866600008,0.8685217422841185,776,1915820,1.5496186107286172,4.278402879622025,3.723613194253385,18.03417585076116,776,161.0743865966797,37.548824310302734,53.482112884521484,75.30514526367188,0.031181806085336643,440.789794921875
221.png,3.20920438,2689799,429520,0.3007790479858546,0.864357887874837,467,371259,1.6013855270866804,4.3489021842281135,3.786466243476635,14.284050490140356,467,161.85031127929688,38.31836700439453,81.21377563476562,111.98304748535156,0.029495566202263693,1101.6944580078125
222.png,4.03511196,2413558,430016,0.2986222222222222,0.8657166244976932,451,372272,1.6046591069373444,4.361319185434061,3.9193087236724025,16.46880668955712,451,176.2105255126953,40.727073669433594,91.80791473388672,120.27201080322266,0.03028469297522519,1151.343505859375
223.png,4.0216472,2729435,499989,0.3194815849957923,0.8152179347945655,408,407600,1.62365035918434,3.738718410734652,3.1975776214287204,17.27085490074071,408,168.36607360839844,45.48093795776367,80.6845932006836,113.00836944580078,0.041934781368772,987.2081909179688
224.png,4.1146438,2497461,526243,0.3384179770020624,0.7700225941247675,431,405219,1.651531690835706,3.556224571501878,3.0313676638417246,12.121028821380476,431,161.61102294921875,49.83448028564453,101.85001373291016,127.5105209350586,0.06452882258970195,1421.770751953125
225.png,4.17879418,2497461,494316,0.3194213252551152,0.812308320993049,453,401537,1.6406406848351274,4.110682859816394,3.567828270796865,17.5568361967921,453,148.50460815429688,43.97212600708008,103.45849609375,119.99991607666016,0.05556132969882554,1681.8193359375
226.png,2.99362357,2719193,2760958,0.3066723181425482,0.8792017118695757,892,2427439,1.5523579208910436,4.694572342297676,4.158476411404639,16.236128982835506,892,145.9462890625,34.033660888671875,41.458744049072266,70.29466247558594,0.036688841592308376,283.2701416015625
227.png,3.84805972,2393406,2209008,0.2925255684165697,0.8933199879765035,810,1973351,1.5581799507022331,5.216034251678655,4.624012511547224,20.54855904241608,810,137.38272094726562,30.760778427124023,46.661041259765625,74.8256607055664,0.0307395154569825,458.81005859375
228.png,3.81212549,1662732,2387033,0.3205172085284059,0.8145341937040669,768,1944320,1.604310341759084,4.331956801108529,3.789773941019091,15.537662071096522,768,152.77255249023438,41.28179931640625,66.23783874511719,88.44586181640625,0.053024317699649666,502.09393310546875
229.png,3.97403802,2842805,495744,0.3271458088204725,0.7982910534469404,369,395748,1.6352522259428044,3.767641607166472,3.30802434911014,13.624139176563952,369,147.28855895996094,42.48907470703125,83.38028717041016,108.82080841064453,0.05974519629428416,1080.19189453125
230.png,4.21344421,2929598,2515625,0.3037136581895871,0.8606938633540373,860,2165183,1.5234433648167789,3.537111641849317,2.9086301197231745,20.047857678256133,860,151.52447509765625,36.129661560058594,47.60770797729492,64.80757904052734,0.023700246676570794,394.78326416015625
231.png,3.4119147,1169020,1433621,0.3133378648925102,0.844285902620009,650,1210386,1.6104921497139153,4.361192616118958,3.787819813825864,17.184783483644807,650,158.24331665039062,39.22112274169922,66.25572967529297,88.2121353149414,0.04226442141802527,580.8773193359375
232.png,3.84805972,1977419,860954,0.2989672750506986,0.8988366393558773,508,773857,1.545279362836823,4.390179595305439,3.689872308441215,14.13099131460066,508,134.40513610839844,35.27338790893555,48.56577682495117,71.00288391113281,0.029206092705320486,386.5679626464844
233.png,4.1015361,2494289,2419270,0.3101290641569911,0.8420374741140922,650,2037116,1.5752646209238448,4.489819472782326,3.8923505026462624,17.764268214399447,650,147.42539978027344,38.67919158935547,52.072147369384766,80.73908233642578,0.04646463980192269,501.6670227050781
234.png,4.23004294,2112361,956502,0.312149016659226,0.8491534779854093,432,812217,1.5351657419898792,4.048692348358679,3.7047751884379103,14.814056744789802,432,154.15280151367188,40.08892822265625,68.04231262207031,83.7626953125,0.03945070312108956,603.897705078125
235.png,4.17879418,2719193,2729696,0.3252499907954725,0.8049720554962897,843,2197329,1.5838731364015886,4.120311443378564,3.5821764478488487,18.924925785642145,843,145.59368896484375,42.747581481933594,72.78876495361328,86.54650115966797,0.05813449728599659,589.66845703125
236.png,2.93757256,2205840,2663545,0.3206801555131012,0.8149556324372218,771,2170671,1.6071660226310174,4.636757976361311,4.110042957736368,19.68417488472848,771,138.30577087402344,39.58802032470703,60.220848083496094,90.07794952392578,0.061693006431445936,578.88818359375
237.png,4.03511196,429520,2376373,0.3061627746980209,0.8515325666467344,725,2023559,1.553626635930233,4.330455881494604,3.6939616582404766,14.84664557024331,725,148.71630859375,36.3619384765625,52.08576583862305,73.09992218017578,0.04003342872779116,378.7281494140625
238.png,3.85519654,430016,2628607,0.3362415089203665,0.7748849485678155,608,2036868,1.5795414363811362,4.307084176618957,3.6231809713863865,18.772629186303345,608,133.54928588867188,42.940757751464844,57.31674575805664,82.54993438720703,0.0794682179948084,545.8511962890625
239.png,4.21112505,499989,3194095,0.3606467104217251,0.7235373399977145,853,2311047,1.6419898808207312,3.710932480906229,3.1237868404847213,19.379523209098167,853,130.99725341796875,46.55067825317383,51.41243362426758,74.38516235351562,0.10026060107989714,452.0242004394531
240.png,4.14414414,526243,3119181,0.3514791523206926,0.7437231119322668,750,2319807,1.6021434004582509,3.67280182111918,3.147219707758917,25.09346400021521,750,139.83636474609375,48.10552215576172,53.88274383544922,75.84391021728516,0.08795312972533444,417.6920166015625
241.png,3.20920438,494316,442019,0.2888693993931389,0.903366144894224,374,399305,1.5213323055844106,4.887980283980344,4.318958282632355,25.6305978920385,374,169.05575561523438,35.139984130859375,68.73688507080078,105.24407196044922,0.020204003130347124,964.8654174804688
242.png,3.4119147,2760958,2394416,0.3186996120499699,0.8220593246954581,565,1968352,1.5411114264159007,4.00259495385703,3.680718995412431,16.19255992225371,565,160.96084594726562,42.93902587890625,50.53849792480469,71.41625213623047,0.05074225097629473,372.83154296875
243.png,3.9808857,2209008,2449100,0.3119394171900259,0.8384520844391817,686,2053453,1.5793482594045227,4.752806605984195,4.096634764879537,20.47615510807621,686,157.3962860107422,41.39376449584961,71.16718292236328,88.4028549194336,0.046531568202078495,575.2155151367188
244.png,3.86942062,2387033,2728268,0.3284725456192471,0.7956223508834176,848,2170671,1.594896052794969,3.877919915423354,3.1704846122896835,25.20347708436936,848,151.8224334716797,46.01011276245117,74.58564758300781,90.70024108886719,0.057362163347322304,618.734619140625
245.png,4.28274428,495744,450043,0.2950666295136783,0.8846088040476132,417,398112,1.5718926795021082,4.782215076584889,4.270847581883469,14.65295040081809,417,174.26937866210938,39.34526062011719,89.23326110839844,117.50540161132812,0.028142770655460336,1255.3797607421875
246.png,2.8806175,2393406,2334022,0.2987729813972689,0.8739424906877484,621,2039801,1.5305017741305005,5.015486088579724,4.314854959761431,19.28231440149137,621,150.65806579589844,34.85614776611328,43.54193878173828,74.08235168457031,0.033223033398358325,465.3483581542969
247.png,3.93262247,2515625,1600487,0.2916746397182989,0.9197213098263216,470,1472002,1.491531269164831,4.87534876275749,4.21672577177921,17.14452774506121,470,154.33424377441406,28.95810890197754,33.28609085083008,59.115692138671875,0.019588991110284767,216.1764678955078
248.png,4.00812151,1433621,2577134,0.3028754987872095,0.8627999164963871,576,2223551,1.5306908283308116,4.670995260960373,3.96101174652898,21.65238298432569,576,151.46543884277344,37.66682434082031,43.21674728393555,73.20260620117188,0.039267463973964176,438.8406982421875
249.png,4.36808019,860954,2602957,0.3069617431846999,0.8498838052261332,532,2212211,1.5120992012826786,4.058056539419127,3.363012138885976,21.156817836206216,532,160.7235870361328,38.89169692993164,38.49410629272461,64.53520965576172,0.028796141899989167,369.791748046875
250.png,4.24809425,2419270,2572994,0.3187844780217227,0.8459530026109661,522,2176632,1.534842969243445,3.932501797031752,3.266152141630557,22.07899019763075,522,157.70318603515625,42.55549240112305,43.10590744018555,58.09912109375,0.04481546513704886,258.969970703125
251.png,3.28656887,956502,2447881,0.3054292056670353,0.8565498077725183,526,2096732,1.5286522793313493,4.951975682407284,4.4248294808779605,23.303787812008995,526,159.83290100097656,37.76380157470703,47.29518127441406,76.0081558227539,0.038861432273804834,470.1152648925781
252.png,4.06436548,2729696,2552424,0.3184733387143725,0.8214669663034041,709,2096732,1.5810855302510645,4.329614457837063,3.784795803057507,17.35437330720387,709,154.39183044433594,42.81898498535156,71.46407318115234,86.41151428222656,0.051023446235216374,546.844482421875
253.png,4.34097781,2663545,2566636,0.3225210827639616,0.8144127176584447,671,2090301,1.5830701621592576,4.5405464845259145,3.867591465071931,18.76963569615703,671,140.96786499023438,41.40512466430664,64.12789154052734,84.44698333740234,0.06411228728005448,672.7014770507812
254.png,4.4520531,2376373,1911915,0.3521800397877984,0.7797851891951264,590,1490883,1.6322409805090274,3.9823917921864096,3.568258519357544,16.496355937733185,590,146.37005615234375,48.94108581542969,76.66297149658203,87.87813568115234,0.0797172814992507,447.22979736328125
255.png,4.50280062,2628607,2541054,0.3199866920602172,0.816542269467709,637,2074878,1.5695707026801904,4.3759408542682126,3.845864764445504,16.316603287505576,637,157.33326721191406,44.13691329956055,69.97118377685547,87.47931671142578,0.05447553191962735,579.0208740234375
256.png,3.19426121,3194095,119387,0.2979542737634424,0.8762093025203749,196,104608,1.5941243279397097,4.554357668676927,4.217756375180621,10.69412869492568,196,146.9871063232422,41.08652114868164,100.10929107666016,123.60946655273438,0.053987799068388735,2096.00244140625
257.png,4.1146438,1662732,404556,0.2856832144622555,0.906101998240046,331,366569,1.541150701438159,5.076988863033105,4.554943241474068,17.27798883152631,331,158.19602966308594,33.70144271850586,65.63884735107422,101.8072280883789,0.02158871113736625,981.5042114257812
258.png,4.1146438,3119181,2252857,0.3099515767947239,0.8422616260153218,591,1897495,1.5571357646338102,4.311073252228385,3.6756784015142414,22.74577388978738,591,157.17422485351562,40.82290267944336,56.666229248046875,76.1681137084961,0.04195929365669645,407.3073425292969
259.png,4.14392418,442019,2784771,0.3286283882042327,0.7954941357835168,620,2215269,1.5759478832929463,4.174463420708319,3.514406578106553,17.15854112892069,620,154.70838928222656,44.1225471496582,64.12969207763672,83.4522933959961,0.05519491971065053,556.8548583984375
260.png,4.35204435,2394416,1388398,0.3064551231539054,0.8637991411684546,531,1199297,1.5727392262801396,4.808750985363304,4.138151638283554,25.17741776830535,531,163.21926879882812,41.581626892089844,78.49817657470703,93.90054321289062,0.039224889184948146,658.736572265625
261.png,3.1947079,2449100,901792,0.2976865542063041,0.8874507646996204,748,800296,1.5614791065868232,4.847814018244391,4.235552721182429,18.120790988127943,748,142.88604736328125,32.24223327636719,68.1301498413086,87.13703918457031,0.02967488564176836,767.0629272460938
262.png,3.98428625,2728268,1947946,0.2740669225821084,0.9502044717872056,727,1850947,1.4425635660882716,4.959755396853616,4.420585661411423,21.70838038744853,727,145.7406463623047,23.70183563232422,38.6561164855957,61.992984771728516,0.004178359090432634,403.46966552734375
263.png,4.04889143,450043,2444620,0.3039477322596239,0.858677831319387,1064,2099141,1.5788740716584309,4.305846227305454,3.7231448363329074,17.84399084980705,1064,150.72850036621094,36.11942672729492,65.85032653808594,79.22603607177734,0.032176399766779155,487.35980224609375
264.png,4.33045945,2334022,2146292,0.2924629098880303,0.8938164052235203,929,1918391,1.5449097130175025,4.560156772816584,4.017903302409451,21.74857357827557,929,147.46461486816406,31.208702087402344,55.10971450805664,71.50582122802734,0.020320932174449517,450.6992492675781
265.png,4.31266733,1600487,2600669,0.3206307057584269,0.8134291599584569,1062,2115460,1.627846605649798,4.068806080111088,3.5793619019707257,15.752302277104732,1062,146.3377685546875,41.03247833251953,70.74259185791016,83.52748107910156,0.04876565466494458,588.0037231445312
266.png,2.93757256,2577134,901792,0.2976865542063041,0.8874507646996204,748,800296,1.5614791065868232,4.847814018244391,4.235552721182429,18.120790988127943,748,142.88604736328125,32.24223327636719,68.1301498413086,87.13703918457031,0.02967488564176836,767.0629272460938
267.png,4.07514476,2602957,1947946,0.2740669225821084,0.9502044717872056,727,1850947,1.4425635660882716,4.959755396853616,4.420585661411423,21.70838038744853,727,145.7406463623047,23.70183563232422,38.6561164855957,61.992984771728516,0.004178359090432634,403.46966552734375
268.png,4.23004294,2842805,2444620,0.3039477322596239,0.858677831319387,1064,2099141,1.5788740716584309,4.305846227305454,3.7231448363329074,17.84399084980705,1064,150.72850036621094,36.11942672729492,65.85032653808594,79.22603607177734,0.032176399766779155,487.35980224609375
269.png,4.46518225,2572994,2146292,0.2924629098880303,0.8938164052235203,929,1918391,1.5449097130175025,4.560156772816584,4.017903302409451,21.74857357827557,929,147.46461486816406,31.208702087402344,55.10971450805664,71.50582122802734,0.020320932174449517,450.6992492675781
270.png,4.55674514,2447881,2600669,0.3206307057584269,0.8134291599584569,1062,2115460,1.627846605649798,4.068806080111088,3.5793619019707257,15.752302277104732,1062,146.3377685546875,41.03247833251953,70.74259185791016,83.52748107910156,0.04876565466494458,588.0037231445312
271.png,2.93757256,2552424,2406716,0.2919836008871428,0.8974968380149548,549,2160020,1.500776408266927,4.921265289894897,4.323143981655872,17.271718445263573,549,148.79617309570312,29.93671226501465,37.28733444213867,62.14751434326172,0.020565199385865134,414.96563720703125
272.png,4.07514476,2566636,958955,0.3316978260493592,0.8748116439248974,323,838905,1.522128678698847,4.468289432523771,3.834337352181456,16.893567121500144,323,148.3774871826172,34.78213882446289,49.055057525634766,74.39803314208984,0.03556793216177358,343.18695068359375
273.png,4.23004294,1911915,2729435,0.3098453358737585,0.8425641204131991,560,2299724,1.5238408308007172,4.383602455356493,3.866205098377993,22.8671302765261,560,158.9272918701172,38.49842834472656,46.11985778808594,68.09417724609375,0.03662456563289126,353.3031005859375
274.png,4.46518225,2541054,2560425,0.3071980759154812,0.8521772752570375,569,2181936,1.5362603315486345,5.080039491124066,4.29715881695019,22.948682267839096,569,149.0699920654297,36.35356140136719,49.35588073730469,76.27789306640625,0.04065661860435633,509.09918212890625
275.png,4.55674514,119387,1629569,0.3071222198558971,0.8868792913954548,461,1445231,1.5546182665524957,4.943210384254527,4.236589448291955,18.39804827288377,461,149.29075622558594,36.447750091552734,63.09247589111328,69.9957504272461,0.0329051469612655,373.128662109375
276.png,2.8806175,404556,2420493,0.3017986779421622,0.8650184074070861,1074,2093771,1.583896874502322,4.838703848238343,4.280067899720516,21.94853738129614,1074,149.9569549560547,36.98484802246094,55.356407165527344,87.26712799072266,0.037439493003418124,490.2920837402344
277.png,3.80488821,2252857,2589047,0.3099878820764764,0.8636069565365171,1000,2235919,1.5822476603515296,4.248229353247738,3.6604351270036233,19.69876972037829,1000,150.58621215820312,38.66436767578125,51.93260192871094,74.45734405517578,0.04003289011657849,347.74188232421875
278.png,4.25507529,2784771,2390118,0.3090418997458094,0.8456402570919093,1049,2021180,1.6167536043373016,4.137639641500177,3.6229910262828144,18.289505212341364,1049,158.98287963867188,41.14458465576172,68.3935317993164,85.53559875488281,0.0373303209123633,437.445068359375
279.png,4.1632831,2929598,2678813,0.329108314662289,0.7938441391765682,1167,2126560,1.618950171191264,3.8369775662918855,3.388558149424709,13.845571789025136,1167,160.06895446777344,46.72260284423828,79.20664978027344,97.9850082397461,0.05483356173193548,620.6685791015625
280.png,4.35204435,1388398,2904320,0.3380748224749821,0.7723212318201851,1093,2243068,1.644844243975956,3.4388029850619817,2.9414411287120616,16.859383612533755,1093,153.5718231201172,47.59043884277344,68.74134826660156,85.53458404541016,0.06097320040968534,510.66455078125
281.png,3.04836088,901792,2192926,0.2872514349629934,0.91089530608876,1086,1997526,1.543269100483062,4.995550503180382,4.414584620287676,19.613828517835653,1086,165.64166259765625,33.7257194519043,66.08535766601562,82.47227478027344,0.01949219136033009,443.57879638671875
282.png,3.95340116,1947946,2664829,0.3083008237308529,0.8481624899759046,1071,2260208,1.5942852544600037,4.334118238253859,3.8107139100331495,17.840306915382456,1071,163.17169189453125,41.383766174316406,73.3053207397461,91.5879135131836,0.040860998431185326,460.40283203125
283.png,4.19788024,2444620,2359308,0.2968892609202667,0.8818280614485264,1000,2080504,1.5534040285288346,4.635513569090786,4.051418472472269,20.139655292798388,1000,162.92373657226562,37.467552185058594,74.32097625732422,90.59712982177734,0.0296779404817493,548.73828125
284.png,4.27674096,2146292,2546118,0.3046367853287214,0.8609365316140101,981,2192046,1.5951705079854448,4.6713598337574345,4.073423768337042,18.939026010868325,981,159.7904052734375,39.654964447021484,74.01641845703125,91.4845199584961,0.03610178399749176,554.77197265625
285.png,4.43097639,2600669,3001649,0.337328783095267,0.7747714672834832,1225,2325592,1.6692383913422093,3.944700971441201,3.3618986005732165,25.127415407829115,1225,154.3120880126953,48.72465896606445,83.17007446289062,105.30709838867188,0.06858565537927098,821.5332641601562
286.png,3.1030982,901792,909685,0.309110710147439,0.8620511495737535,676,784195,1.593579981703674,4.530227266931571,3.92590784231636,16.031245226847407,676,152.84107971191406,37.67355728149414,72.4427261352539,104.222900390625,0.04188689327703668,854.005615234375
287.png,4.09496033,1947946,894250,0.2979343661502582,0.8989331842325972,587,803871,1.5450483278167824,5.198532804945901,4.5113223872464925,18.841570023726547,587,153.96922302246094,32.827842712402344,62.3702392578125,92.85981750488281,0.028754530966033323,597.95703125
288.png,4.20479148,2444620,894250,0.2979343661502582,0.8989331842325972,587,803871,1.5450483278167824,5.198532804945901,4.5113223872464925,18.841570023726547,587,153.96922302246094,32.827842712402344,62.3702392578125,92.85981750488281,0.028754530966033323,597.95703125
289.png,4.15361967,2146292,1737594,0.3186982189264036,0.8424839174168419,696,1463895,1.6011695352450812,4.096833932555658,3.456998463948838,17.37730841454102,696,161.6070556640625,39.013797760009766,51.017738342285156,75.69121551513672,0.0375439047160212,286.9725341796875
290.png,4.48915588,1169020,2638212,0.308993446304815,0.843760850151542,1009,2226020,1.5935639435878346,4.385181464059207,3.828999037880387,18.201324010429115,1009,153.18983459472656,39.45441436767578,68.32766723632812,85.0535659790039,0.042004902188836686,446.7544860839844
291.png,3.36238022,2600669,2593061,0.3085434296490529,0.8478628154139066,1117,2198560,1.6005441107622471,4.352492921236374,3.8347596706521294,17.100113424624233,1117,157.31788635253906,40.80139923095703,76.64427947998047,90.75411987304688,0.03900575035459847,611.578369140625
292.png,3.64889618,1977419,1654559,0.3091420190205713,0.8788982441847042,777,1454189,1.5904636176130194,4.510004958495195,3.8881445398058223,18.727494173301874,777,143.79525756835938,32.90329360961914,56.52488708496094,71.54373168945312,0.03046326452584724,294.1062316894531
293.png,4.0485162,2494289,415285,0.293259656803898,0.8826974246601731,458,366571,1.6010305174230692,4.80095490961225,4.361774017652131,21.246874901154552,458,142.27200317382812,35.01249313354492,84.12876892089844,105.41585540771484,0.02988567296121227,1307.1651611328125
294.png,3.93262247,2112361,156031,0.323542585089309,0.8655395402195718,288,135051,1.619149005482349,4.061802011330389,3.7329829467674047,13.520433734673423,288,149.46620178222656,42.23452377319336,129.27975463867188,134.78756713867188,0.042863948936365616,2713.236083984375
295.png,4.45599446,2560425,2638258,0.3573863712561579,0.7310717905527057,933,1928756,1.6566911037726688,3.73187467431748,3.259790055821358,14.58554044828434,933,159.48487854003906,54.18735885620117,81.4454345703125,103.58240509033203,0.0847744655087155,575.37548828125
296.png,2.82273634,2205840,1820229,0.3456043517885623,0.8068550715322083,669,1468661,1.6484967844690337,4.098170897747621,3.555681727509311,16.282697252337044,669,151.35348510742188,45.25245666503906,75.48607635498047,86.47174835205078,0.0581540388945539,409.9060363769531
297.png,3.67166,429520,941331,0.307200853724602,0.8726441602369411,590,821447,1.5701082374519515,4.873631698024552,4.22998026188107,20.478327523826003,590,146.46365356445312,33.282447814941406,62.32083511352539,86.95462036132812,0.034162851736284604,628.3603515625
298.png,4.0216472,430016,2689799,0.3035024201331245,0.8614026549939233,976,2317000,1.5374102793167472,4.558763922234865,4.012978174208726,16.86152894270655,976,142.04978942871094,34.531463623046875,46.258514404296875,75.76354217529297,0.03745017521943683,460.6485290527344
299.png,4.04517079,499989,2413558,0.3156948291253691,0.8286989581356653,1025,2000113,1.6002428929995962,4.336884638132252,3.7857577062924928,17.139661345535977,1025,148.6128387451172,39.24074172973633,69.68848419189453,84.67200469970703,0.04778490896888602,465.2445983886719
300.png,4.42134442,526243,2497461,0.2909132313713613,0.8957921665243221,894,2237206,1.524990757233146,4.968858651211157,4.337563703560882,24.67603577308481,894,135.9781494140625,29.57367515563965,44.88066482543945,71.35587310791016,0.02657077663552462,476.1143493652344
301.png,3.20920438,494316,2719193,0.3118265858077484,0.840271727678028,714,2284861,1.5498433212449254,4.514983352105589,4.01127970290149,15.96528836645205,714,152.07061767578125,39.296173095703125,61.90634536743164,79.3476791381836,0.045192938277131174,439.59033203125
302.png,3.71670156,2760958,2393406,0.2969515458029924,0.8805501448563261,848,2107514,1.5547305093566202,4.561039109933636,3.8599566093785818,20.13512969432349,848,140.4337158203125,30.89185333251953,45.089332580566406,67.1765365600586,0.025756152599210772,399.6531677246094
303.png,4.07514476,2209008,1662732,0.3097206681433081,0.8432098498134396,770,1402032,1.606455806930163,4.932416977215422,4.287370179091665,19.8624553316465,770,137.59104919433594,34.903560638427734,62.55508804321289,89.32032775878906,0.04624001996951623,613.0350952148438
304.png,4.1244364,2387033,2842805,0.3161835462945373,0.8343815351387098,897,2371984,1.5976748488772805,4.8015500527444575,4.122280717983027,28.548221275468325,897,139.34365844726562,36.087650299072266,54.058738708496094,75.42710876464844,0.049594427039744655,452.0115051269531
305.png,4.35204435,495744,2929598,0.3431212435951672,0.7598383805559671,879,2226021,1.6312032250190671,4.302649382388103,3.622524492712112,18.22269114293704,879,147.9980926513672,47.40157699584961,67.26150512695312,93.47079467773438,0.07988086305784395,583.2388916015625
306.png,2.99318222,1629569,1169020,0.3748700884120307,0.8131049939265368,586,950536,1.6829390438523808,3.698949461788382,3.146467617354745,27.467247211935984,586,151.1502227783203,53.575252532958984,105.9033203125,117.81746673583984,0.0901417130415247,1200.950927734375
307.png,3.70636046,2515625,1977419,0.2860997844072052,0.9144526273895416,727,1808256,1.5110890342391006,5.493860198778686,4.72521862668166,20.357950021521088,727,158.57623291015625,30.12846565246582,45.914215087890625,74.56490325927734,0.018898440720902052,468.41998291015625
308.png,4.07935663,1433621,2494289,0.3079515127630742,0.8719771445890994,751,2174963,1.556190639911074,4.578734994197023,4.001267672737314,17.022080090787725,751,161.7524871826172,39.12080764770508,63.0450553894043,77.62360382080078,0.03758098100586738,295.9110412597656
309.png,4.4520531,860954,2112361,0.2904064431716587,0.9008308712383916,658,1902880,1.5030176925256675,4.482263650572063,3.831609664008269,22.476769212682388,658,167.3286895751953,32.57612609863281,43.44528579711914,65.51222229003906,0.018944527683651374,352.77435302734375
310.png,4.32391367,2419270,2205840,0.3010214866600008,0.8685217422841185,776,1915820,1.5496186107286172,4.278402879622025,3.723613194253388,18.034175850760985,776,161.0745391845703,37.54881286621094,53.48210144042969,75.30512237548828,0.031181806085336643,440.7895202636719
311.png,3.20920438,956502,429520,0.3007790479858546,0.864357887874837,467,371259,1.6013855270866804,4.348902184228113,3.786466243476637,14.284050490140356,467,161.85028076171875,38.31836700439453,81.21379852294922,111.9830551147461,0.029495566202263693,1101.6944580078125
312.png,4.03511196,2729696,430016,0.2986222222222222,0.8657166244976932,451,372272,1.6046591069373444,4.361319185434061,3.9193087236723976,16.468806689557123,451,176.21054077148438,40.72706985473633,91.80792236328125,120.27201843261719,0.03028469297522519,1151.3436279296875
313.png,4.0216472,2663545,499989,0.3194815849957923,0.8152179347945655,408,407600,1.62365035918434,3.738718410734652,3.197577621428718,17.270854900740762,408,168.36611938476562,45.48093795776367,80.6845932006836,113.00836181640625,0.041934781368772,987.2079467773438
314.png,4.1146438,2376373,526243,0.3384179770020624,0.7700225941247675,431,405219,1.651531690835706,3.556224571501879,3.031367663841724,12.121028821380683,431,161.61099243164062,49.83447265625,101.85002899169922,127.51053619384766,0.06452882258970195,1421.770751953125
315.png,4.17879418,2628607,494316,0.3194213252551152,0.812308320993049,453,401537,1.6406406848351274,4.110682859816394,3.567828270796865,17.556836196792066,453,148.504638671875,43.97212600708008,103.4585189819336,119.99991607666016,0.05556132969882554,1681.819580078125
316.png,2.99362357,3194095,2760958,0.3066723181425482,0.8792017118695757,892,2427439,1.5523579208910436,4.694572342297676,4.15847641140464,16.23612898283552,892,145.94619750976562,34.033660888671875,41.4587516784668,70.29464721679688,0.036688841592308376,283.27008056640625
317.png,3.84805972,2420493,2209008,0.2925255684165697,0.8933199879765035,810,1973351,1.5581799507022331,5.216034251678656,4.624012511547223,20.5485590424162,810,137.38278198242188,30.760774612426758,46.66103744506836,74.82567596435547,0.0307395154569825,458.80950927734375
318.png,3.81212549,3119181,2387033,0.3205172085284059,0.8145341937040669,768,1944320,1.604310341759084,4.33195680110853,3.7897739410190896,15.537662071096522,768,152.7725067138672,41.28181076049805,66.23782348632812,88.44586181640625,0.053024317699649666,502.0939636230469
319.png,3.97403802,442019,495744,0.3271458088204725,0.7982910534469404,369,395748,1.6352522259428044,3.767641607166471,3.3080243491101435,13.624139176563952,369,147.28857421875,42.48906707763672,83.38031768798828,108.8208236694336,0.05974519629428416,1080.192138671875
320.png,4.21344421,2394416,2515625,0.3037136581895871,0.8606938633540373,860,2165183,1.5234433648167789,3.5371116418493185,2.9086301197231754,20.047857678256964,860,151.52444458007812,36.12966537475586,47.607723236083984,64.80756378173828,0.023700246676570794,394.78326416015625
321.png,3.4119147,2449100,1433621,0.3133378648925102,0.844285902620009,650,1210386,1.6104921497139153,4.361192616118959,3.78781981382586,17.184783483644786,650,158.2433624267578,39.22113800048828,66.25572967529297,88.21212768554688,0.04226442141802527,580.8772583007812
322.png,3.84805972,2728268,860954,0.2989672750506986,0.8988366393558773,508,773857,1.545279362836823,4.390179595305437,3.689872308441213,14.130991314600378,508,134.4050750732422,35.273380279541016,48.56578826904297,71.00286865234375,0.029206092705320486,386.5679626464844
323.png,4.1015361,450043,2419270,0.3101290641569911,0.8420374741140922,650,2037116,1.5752646209238448,4.489819472782323,3.892350502646259,17.764268214398115,650,147.42552185058594,38.67919158935547,52.07212448120117,80.73906707763672,0.04646463980192269,501.66656494140625
324.png,4.23004294,2334022,956502,0.312149016659226,0.8491534779854093,432,812217,1.5351657419898792,4.048692348358679,3.7047751884379103,14.81405674478967,432,154.15274047851562,40.08893585205078,68.04232025146484,83.76268768310547,0.03945070312108956,603.897705078125
325.png,4.17879418,1600487,2729696,0.3252499907954725,0.8049720554962897,843,2197329,1.5838731364015886,4.120311443378564,3.582176447848848,18.924925785642216,843,145.59356689453125,42.74756622314453,72.78880310058594,86.54647827148438,0.05813449728599659,589.668212890625
326.png,2.93757256,2577134,2663545,0.3206801555131012,0.8149556324372218,771,2170671,1.6071660226310174,4.63675797636131,4.110042957736367,19.68417488472844,771,138.3057403564453,39.588016510009766,60.220760345458984,90.07793426513672,0.061693006431445936,578.8881225585938
327.png,4.03511196,2602957,2376373,0.3061627746980209,0.8515325666467344,725,2023559,1.553626635930233,4.330455881494605,3.6939616582404766,14.846645570243243,725,148.71641540527344,36.36192321777344,52.085784912109375,73.09989929199219,0.04003342872779116,378.7278747558594
328.png,3.85519654,2589047,2628607,0.3362415089203665,0.7748849485678155,608,2036868,1.5795414363811362,4.307084176618957,3.623180971386386,18.77262918630301,608,133.5492706298828,42.94076919555664,57.31672286987305,82.54991149902344,0.0794682179948084,545.8511962890625
